"sale_per_item","total_sold","order_count","max_sale_per_order","min_sale_per_order","average_sale_per_order","id"
"89.97","3","1","89.97","89.97","90","CA-2017-142293"
"89.97","3","1","89.97","89.97","90","US-2016-144351"
"89.97","3","1","89.97","89.97","90","US-2014-124625"
"89.95","5","1","89.95","89.95","90","CA-2016-137939"
"89.95","5","1","89.95","89.95","90","CA-2017-141103"
"89.86","17","3","69.12","4.47","30","CA-2015-162621"
"89.82","6","1","89.82","89.82","90","US-2015-118906"
"89.568","2","1","89.568","89.568","90","CA-2017-142174"
"89.36","4","2","71.88","17.48","45","CA-2015-140830"
"89.32","4","2","71.98","17.34","45","US-2016-156692"
"89.26","7","2","56.56","32.7","45","CA-2017-125388"
"88.96","8","1","88.96","88.96","89","CA-2015-151547"
"88.92","5","1","88.92","88.92","89","CA-2017-115448"
"88.8","4","1","88.8","88.8","89","US-2015-120712"
"88.776","3","1","88.776","88.776","89","CA-2014-148782"
"88.768","2","1","88.768","88.768","89","CA-2014-137911"
"88.768","2","1","88.768","88.768","89","CA-2017-121538"
"88.752","3","1","88.752","88.752","89","CA-2015-145821"
"88.704","6","2","79.36","9.344","44","CA-2016-109176"
"88.15","6","2","51.75","36.4","44","CA-2016-157588"
"88.118","9","2","79.984","8.134","44","US-2014-104759"
"88.074","7","1","88.074","88.074","88","US-2017-147655"
"88.06","7","2","68.46","19.6","44","CA-2017-130631"
"88.04","4","1","88.04","88.04","88","CA-2016-149902"
"87.994","8","3","58.17","5.04","29","US-2017-154872"
"87.92","4","1","87.92","87.92","88","CA-2017-106033"
"87.92","4","1","87.92","87.92","88","CA-2017-139437"
"87.84","8","1","87.84","87.84","88","CA-2016-138282"
"87.8","5","1","87.8","87.8","88","US-2015-142811"
"87.688","11","3","71.04","5.344","29","CA-2017-133648"
"87.6","5","1","87.6","87.6","88","CA-2017-104577"
"87.54","3","1","87.54","87.54","88","CA-2014-120887"
"87.52","13","3","37.24","15.28","29","CA-2017-126956"
"87.28","8","1","87.28","87.28","87","US-2016-101616"
"87.168","3","1","87.168","87.168","87","CA-2015-141145"
"87.158","10","2","76.728","10.43","44","CA-2014-105417"
"87.1","14","2","55.6","31.5","44","CA-2015-100251"
"86.82","5","2","43.56","43.26","43","CA-2015-169201"
"86.62","2","1","86.62","86.62","87","CA-2016-113061"
"86.45","7","1","86.45","86.45","86","CA-2016-162747"
"86.376","3","1","86.376","86.376","86","CA-2014-126032"
"86.352","3","1","86.352","86.352","86","CA-2016-148698"
"86.2","5","1","86.2","86.2","86","CA-2016-140613"
"85.98","1","1","85.98","85.98","86","US-2015-151435"
"85.96","7","1","85.96","85.96","86","CA-2015-142377"
"85.960","6","2","76.776","9.184","43","US-2014-164616"
"85.920","9","2","54.816","31.104","43","CA-2015-100216"
"85.908","9","2","83.84","2.068","43","CA-2016-113551"
"85.9","2","1","85.9","85.9","86","CA-2015-153906"
"85.848","7","2","61.4","24.448","43","CA-2015-156013"
"85.680","7","2","64.944","20.736","43","CA-2015-134859"
"85.52","2","1","85.52","85.52","86","CA-2017-152709"
"85.504","6","2","65.568","19.936","43","CA-2017-167150"
"85.50","6","3","58.34","12.96","29","CA-2016-152163"
"85.3","2","1","85.3","85.3","85","CA-2015-127593"
"85.224","3","1","85.224","85.224","85","US-2016-148803"
"85.209","13","4","59.994","5.715","21","CA-2016-129308"
"85.2","6","1","85.2","85.2","85","CA-2017-126396"
"85.056","3","1","85.056","85.056","85","CA-2017-147403"
"85.056","3","1","85.056","85.056","85","CA-2015-104297"
"85.008","10","2","57.408","27.6","43","CA-2014-135993"
"84.96","6","1","84.96","84.96","85","CA-2015-114503"
"84.95","5","1","84.95","84.95","85","CA-2017-102771"
"84.872","7","2","65.44","19.432","42","CA-2014-120852"
"84.84","3","1","84.84","84.84","85","CA-2016-109925"
"84.83","5","2","79.36","5.47","42","CA-2014-133228"
"84.784","2","1","84.784","84.784","85","CA-2016-134544"
"84.784","2","1","84.784","84.784","85","CA-2016-116344"
"84.620","11","2","82.656","1.964","42","CA-2016-114209"
"84.61","9","2","60.69","23.92","42","CA-2015-153108"
"84.556","6","3","37.32","12.176","28","CA-2015-104486"
"84.416","4","1","84.416","84.416","84","CA-2017-145779"
"84.272","2","1","84.272","84.272","84","CA-2016-129847"
"83.976","3","1","83.976","83.976","84","US-2016-113509"
"83.952","3","1","83.952","83.952","84","US-2016-100566"
"83.92","5","1","83.92","83.92","84","CA-2014-110611"
"83.88","1","1","83.88","83.88","84","CA-2017-144750"
"83.76","12","1","83.76","83.76","84","CA-2017-115364"
"83.72","14","2","43.96","39.76","42","CA-2016-101651"
"83.7","5","1","83.7","83.7","84","CA-2016-126284"
"83.7","5","1","83.7","83.7","84","CA-2015-132948"
"83.66","7","2","41.96","41.7","42","CA-2016-155187"
"83.214","6","2","72.784","10.43","42","CA-2017-125269"
"83.15","10","4","41.37","9.64","21","CA-2016-157266"
"82.95","5","1","82.95","82.95","83","CA-2017-123624"
"82.920","5","2","79.974","2.946","41","US-2016-161844"
"82.8","2","1","82.8","82.8","83","CA-2016-110366"
"82.74","4","2","79.96","2.78","41","CA-2015-132570"
"82.63","7","2","62.31","20.32","41","CA-2014-109491"
"82.408","7","2","67.176","15.232","41","CA-2016-134110"
"82.38","6","1","82.38","82.38","82","US-2017-136189"
"82.368","2","1","82.368","82.368","82","US-2016-101196"
"82.26","3","1","82.26","82.26","82","CA-2016-113726"
"82.256","7","2","77.6","4.656","41","US-2017-161193"
"81.98","2","1","81.98","81.98","82","US-2014-147648"
"81.98","2","1","81.98","81.98","82","CA-2016-166912"
"81.94","1","1","81.94","81.94","82","CA-2016-143749"
"81.568","2","1","81.568","81.568","82","CA-2017-128769"
"81.4","5","1","81.4","81.4","81","CA-2017-126550"
"81.2","5","1","81.2","81.2","81","CA-2016-164735"
"81.135","20","4","39.879","4.712","20","CA-2015-108259"
"81.08","4","1","81.08","81.08","81","US-2017-104451"
"80.880","6","2","40.784","40.096","40","CA-2015-135391"
"80.624","4","2","69.264","11.36","40","CA-2014-166989"
"80.564","7","2","67.136","13.428","40","CA-2017-122987"
"80.48","1","1","80.48","80.48","80","CA-2017-123351"
"80.38","7","2","47.98","32.4","40","CA-2015-134992"
"80.36","10","2","71.96","8.4","40","CA-2017-136007"
"80.28","12","1","80.28","80.28","80","CA-2016-147123"
"79.992","1","1","79.992","79.992","80","CA-2017-163321"
"79.99","1","1","79.99","79.99","80","CA-2017-159688"
"79.99","1","1","79.99","79.99","80","CA-2015-127544"
"79.96","5","1","79.96","79.96","80","CA-2015-137106"
"79.96","4","1","79.96","79.96","80","CA-2017-104388"
"79.92","4","1","79.92","79.92","80","CA-2015-135272"
"79.9","2","1","79.9","79.9","80","CA-2015-155040"
"79.80","14","2","60.34","19.46","40","CA-2016-137330"
"79.792","10","2","58.24","21.552","40","CA-2016-110982"
"79.74","10","4","37.59","1.98","20","US-2016-117793"
"79.638","13","3","55.188","3.282","27","US-2014-105767"
"79.56","3","2","73.98","5.58","40","CA-2014-107594"
"79.4","5","1","79.4","79.4","79","CA-2014-140039"
"79.384","1","1","79.384","79.384","79","CA-2016-141019"
"79.36","4","1","79.36","79.36","79","CA-2015-132374"
"79.36","4","1","79.36","79.36","79","CA-2015-105844"
"79.344","8","2","53.424","25.92","40","CA-2017-104745"
"79.14","3","1","79.14","79.14","79","CA-2016-145247"
"79.14","3","1","79.14","79.14","79","CA-2017-134635"
"79.12","5","1","79.12","79.12","79","US-2016-159415"
"79.00","10","2","40.29","38.71","40","CA-2017-163335"
"78.759","9","1","78.759","78.759","79","US-2016-158288"
"78.504","3","2","69.712","8.792","39","CA-2017-118640"
"78.456","11","3","55.944","10.688","26","CA-2015-155068"
"78.192","8","2","50.88","27.312","39","CA-2015-112375"
"78.12","5","3","45.98","15.78","26","CA-2014-150490"
"78.04","15","3","47.36","3.24","26","CA-2017-144064"
"77.88","2","1","77.88","77.88","78","CA-2015-152527"
"77.88","2","1","77.88","77.88","78","CA-2016-101343"
"77.88","6","1","77.88","77.88","78","CA-2016-149223"
"77.86","4","2","75.88","1.98","39","CA-2014-166590"
"77.76","8","2","40.08","37.68","39","US-2017-158512"
"77.58","9","1","77.58","77.58","78","US-2015-117492"
"77.55","5","1","77.55","77.55","78","CA-2015-161214"
"77.488","7","2","66.112","11.376","39","US-2016-111563"
"77.24","5","1","77.24","77.24","77","CA-2015-101126"
"77.21","14","2","47.53","29.68","39","CA-2014-111150"
"77.06","7","2","59.94","17.12","39","CA-2015-162376"
"76.864","2","1","76.864","76.864","77","US-2016-163461"
"76.776","4","1","76.776","76.776","77","CA-2017-155740"
"76.64","2","1","76.64","76.64","77","CA-2015-126669"
"76.521","10","2","64.848","11.673","38","US-2017-128118"
"76.28","4","3","40.97","12.35","25","CA-2014-127012"
"76.14","3","1","76.14","76.14","76","CA-2014-169460"
"76.12","2","1","76.12","76.12","76","CA-2014-139423"
"75.90","10","3","52.4","8.56","25","CA-2017-121615"
"75.88","2","1","75.88","75.88","76","CA-2016-119823"
"75.792","3","1","75.792","75.792","76","CA-2017-102946"
"75.64","8","3","56.65","4.02","25","CA-2014-168592"
"75.18","6","1","75.18","75.18","75","CA-2017-150189"
"75.16","5","2","69.52","5.64","38","CA-2014-152562"
"75.126","4","2","71.976","3.15","38","CA-2016-166163"
"75.04","6","2","46.2","28.84","38","CA-2015-115091"
"74.95","5","1","74.95","74.95","75","CA-2017-104913"
"74.94","8","3","41.4","3.75","25","CA-2015-130022"
"74.89","8","2","51.55","23.34","37","CA-2017-128335"
"74.88","6","2","50.32","24.56","37","CA-2017-138870"
"74.52","9","1","74.52","74.52","75","CA-2015-103093"
"74.45","5","1","74.45","74.45","74","CA-2017-127117"
"74.352","3","1","74.352","74.352","74","CA-2017-160031"
"74.352","3","1","74.352","74.352","74","CA-2017-162712"
"74.352","3","1","74.352","74.352","74","CA-2015-103793"
"74.320","10","2","45.568","28.752","37","CA-2016-136322"
"74.128","7","2","71.12","3.008","37","CA-2015-111612"
"74.048","8","2","47.984","26.064","37","CA-2015-101091"
"74.04","11","2","39.96","34.08","37","CA-2017-161459"
"74.00","8","2","43.13","30.87","37","CA-2016-110009"
"73.915","1","1","73.915","73.915","74","CA-2014-138177"
"73.784","2","1","73.784","73.784","74","CA-2016-144645"
"73.776","6","2","38.976","34.8","37","CA-2015-164336"
"73.584","2","1","73.584","73.584","74","US-2014-120313"
"73.560","3","2","55.992","17.568","37","CA-2017-144113"
"73.536","4","1","73.536","73.536","74","US-2016-151260"
"73.512","12","2","58.32","15.192","37","CA-2017-133718"
"73.36","7","1","73.36","73.36","73","CA-2016-132549"
"73.33","5","2","59.97","13.36","37","CA-2016-145135"
"73.28","4","1","73.28","73.28","73","CA-2015-121272"
"73.20","6","2","66.96","6.24","37","CA-2014-138359"
"73.2","5","1","73.2","73.2","73","CA-2016-102498"
"73.008","9","1","73.008","73.008","73","CA-2017-100335"
"72.892","9","3","39.88","12.192","24","CA-2016-154711"
"72.8","5","1","72.8","72.8","73","CA-2017-121804"
"72.78","3","1","72.78","72.78","73","CA-2015-131352"
"72.69","8","2","57.75","14.94","36","US-2014-138828"
"72.650","16","4","33.488","1.362","18","CA-2015-112214"
"72.608","6","2","52.448","20.16","36","US-2014-100853"
"72.294","1","1","72.294","72.294","72","CA-2016-106383"
"72.24","8","2","39.9","32.34","36","CA-2015-149811"
"72.224","4","1","72.224","72.224","72","CA-2016-160486"
"71.98","2","1","71.98","71.98","72","CA-2017-128475"
"71.976","3","1","71.976","71.976","72","US-2015-159513"
"71.976","3","1","71.976","71.976","72","US-2017-148768"
"71.84","8","2","45.92","25.92","36","CA-2014-110639"
"71.372","2","1","71.372","71.372","71","US-2017-156909"
"71.354","8","2","68.81","2.544","36","US-2015-118983"
"71.156","15","3","30.48","16.688","24","CA-2016-155481"
"71.096","8","2","47.616","23.48","36","US-2017-165953"
"71.088","2","1","71.088","71.088","71","CA-2016-126165"
"71.088","2","1","71.088","71.088","71","CA-2016-164889"
"71","4","1","71","71","71","CA-2017-109589"
"70.98","1","1","70.98","70.98","71","CA-2017-142888"
"70.972","10","2","54.816","16.156","35","CA-2016-165484"
"70.95","3","1","70.95","70.95","71","CA-2017-147725"
"70.88","2","1","70.88","70.88","71","CA-2016-106460"
"70.88","2","1","70.88","70.88","71","CA-2016-158869"
"70.368","4","1","70.368","70.368","70","CA-2014-105872"
"70.272","6","2","36.744","33.528","35","CA-2016-114405"
"70.216","4","2","49.848","20.368","35","CA-2016-125164"
"70.212","14","2","52.272","17.94","35","CA-2015-164441"
"70.148","11","4","48.816","1.188","18","CA-2017-164042"
"70.12","4","1","70.12","70.12","70","CA-2015-122259"
"70.12","4","1","70.12","70.12","70","CA-2017-168172"
"70.064","12","2","48.664","21.4","35","US-2016-128678"
"69.99","1","1","69.99","69.99","70","CA-2014-101476"
"69.98","2","1","69.98","69.98","70","US-2017-128832"
"69.93","7","1","69.93","69.93","70","CA-2017-159352"
"69.93","7","1","69.93","69.93","70","CA-2016-164938"
"69.90","5","2","51.96","17.94","35","CA-2014-142727"
"69.86","11","2","57.68","12.18","35","US-2014-148194"
"69.66","9","2","39.96","29.7","35","CA-2017-122735"
"69.52","2","1","69.52","69.52","70","CA-2016-158610"
"69.48","1","1","69.48","69.48","69","CA-2017-117926"
"69.264","11","2","43.92","25.344","35","CA-2017-140760"
"69.216","6","1","69.216","69.216","69","CA-2014-140886"
"68.967","13","3","56.784","5.607","23","CA-2017-110310"
"68.952","7","2","43.92","25.032","34","CA-2016-156811"
"68.742","9","1","68.742","68.742","69","US-2017-166611"
"68.712","7","2","47.976","20.736","34","CA-2017-140802"
"68.71","6","3","36.27","6.48","23","CA-2014-125514"
"68.704","11","3","41.904","2.88","23","CA-2014-114125"
"68.62","2","1","68.62","68.62","69","CA-2015-159779"
"68.530","12","3","41.376","5.97","23","CA-2014-144974"
"68.52","3","1","68.52","68.52","69","CA-2016-152457"
"68.46","7","1","68.46","68.46","68","CA-2017-153080"
"68.432","7","1","68.432","68.432","68","CA-2016-125724"
"68.416","6","2","63.488","4.928","34","CA-2017-148642"
"68.28","11","2","41.88","26.4","34","CA-2015-162166"
"68.204","11","2","38.272","29.932","34","US-2014-103905"
"68.112","3","1","68.112","68.112","68","CA-2016-129196"
"67.96","4","1","67.96","67.96","68","CA-2015-135510"
"67.9","5","1","67.9","67.9","68","US-2017-152898"
"67.86","6","1","67.86","67.86","68","CA-2017-147767"
"67.824","4","2","56.704","11.12","34","US-2017-152569"
"67.78","2","1","67.78","67.78","68","CA-2017-125101"
"67.760","5","2","61.568","6.192","34","US-2014-155817"
"67.56","3","1","67.56","67.56","68","CA-2016-164350"
"67.40","9","2","49.12","18.28","34","CA-2014-133305"
"67.4","5","1","67.4","67.4","67","CA-2017-102967"
"67.32","11","2","51.84","15.48","34","CA-2016-146423"
"67.304","14","2","58.464","8.84","34","CA-2017-115651"
"67.194","1","1","67.194","67.194","67","US-2014-147774"
"67.15","5","1","67.15","67.15","67","CA-2014-141173"
"67.136","4","1","67.136","67.136","67","US-2016-117387"
"67.112","9","4","40.54","4.32","17","CA-2014-141110"
"67","5","1","67","67","67","CA-2016-146682"
"66.976","7","1","66.976","66.976","67","CA-2016-139934"
"66.92","5","2","55.36","11.56","33","CA-2016-149916"
"66.8","5","2","45","21.8","33","CA-2016-169194"
"66.616","8","2","58.24","8.376","33","CA-2014-121286"
"66.36","4","1","66.36","66.36","66","CA-2015-147102"
"66.3","3","1","66.3","66.3","66","CA-2016-168536"
"66.3","3","1","66.3","66.3","66","CA-2014-138436"
"66.288","4","2","62.376","3.912","33","CA-2016-169971"
"66.284","2","1","66.284","66.284","66","US-2017-116701"
"66.17","3","2","59.48","6.69","33","US-2016-118780"
"66.03","3","1","66.03","66.03","66","CA-2014-124513"
"65.99","1","1","65.99","65.99","66","CA-2017-123981"
"65.97","3","1","65.97","65.97","66","CA-2014-104402"
"65.944","15","3","31.32","11.84","22","CA-2016-167507"
"65.856","8","2","45.92","19.936","33","CA-2015-158456"
"65.840","15","4","52.752","1.408","16","CA-2017-121160"
"65.8","8","2","44.4","21.4","33","CA-2014-168305"
"65.78","11","1","65.78","65.78","66","US-2014-150126"
"65.728","7","3","26.176","15.552","22","CA-2017-111262"
"65.72","7","2","35.28","30.44","33","US-2015-142020"
"65.424","4","1","65.424","65.424","65","CA-2017-168739"
"65.120","7","2","53.952","11.168","33","CA-2016-121034"
"65.12","4","1","65.12","65.12","65","CA-2017-132437"
"65.070","10","2","60.048","5.022","33","CA-2016-140417"
"65.05","8","2","44.4","20.65","33","CA-2016-125850"
"64.96","5","1","64.96","64.96","65","CA-2017-157350"
"64.96","4","1","64.96","64.96","65","US-2014-169390"
"64.864","4","1","64.864","64.864","65","CA-2014-123477"
"64.784","1","1","64.784","64.784","65","US-2016-128293"
"64.784","1","1","64.784","64.784","65","CA-2017-127516"
"64.75","5","1","64.75","64.75","65","CA-2015-121699"
"64.68","7","1","64.68","64.68","65","CA-2015-133396"
"64.59","4","2","57.69","6.9","32","CA-2016-149965"
"64.384","1","1","64.384","64.384","64","CA-2017-156272"
"64.38","9","2","32.7","31.68","32","CA-2017-156363"
"64.248","6","2","52.68","11.568","32","CA-2016-145709"
"64.152","7","2","43.92","20.232","32","CA-2014-133704"
"64.072","4","2","53.04","11.032","32","US-2015-144771"
"64.032","6","2","43.296","20.736","32","CA-2015-139850"
