"ID","Priority","Sale"
"CA-2015-112214","Normal","72.650"
"US-2014-100853","Normal","72.608"
"CA-2016-106383","Normal","72.294"
"CA-2015-149811","Normal","72.24"
"CA-2016-160486","Normal","72.224"
"CA-2017-128475","Normal","71.98"
"US-2015-159513","Normal","71.976"
"US-2017-148768","Normal","71.976"
"CA-2014-110639","Normal","71.84"
"US-2017-156909","Normal","71.372"
"US-2015-118983","Normal","71.354"
"CA-2016-155481","Normal","71.156"
"US-2017-165953","Normal","71.096"
"CA-2016-126165","Normal","71.088"
"CA-2016-164889","Normal","71.088"
"CA-2017-109589","Normal","71"
"CA-2017-142888","Normal","70.98"
"CA-2016-165484","Normal","70.972"
"CA-2017-147725","Normal","70.95"
"CA-2016-106460","Normal","70.88"
"CA-2016-158869","Normal","70.88"
"CA-2014-105872","Normal","70.368"
"CA-2016-114405","Normal","70.272"
"CA-2016-125164","Normal","70.216"
"CA-2015-164441","Normal","70.212"
"CA-2017-164042","Normal","70.148"
"CA-2015-122259","Normal","70.12"
"CA-2017-168172","Normal","70.12"
"US-2016-128678","Normal","70.064"
"CA-2014-101476","Normal","69.99"
"US-2017-128832","Normal","69.98"
"CA-2017-159352","Normal","69.93"
"CA-2016-164938","Normal","69.93"
"CA-2014-142727","Normal","69.90"
"US-2014-148194","Normal","69.86"
"CA-2017-122735","Normal","69.66"
"CA-2016-158610","Normal","69.52"
"CA-2017-117926","Normal","69.48"
"CA-2017-140760","Normal","69.264"
"CA-2014-140886","Normal","69.216"
"CA-2017-110310","Normal","68.967"
"CA-2016-156811","Normal","68.952"
"US-2017-166611","Normal","68.742"
"CA-2017-140802","Normal","68.712"
"CA-2014-125514","Normal","68.71"
"CA-2014-114125","Normal","68.704"
"CA-2015-159779","Normal","68.62"
"CA-2014-144974","Normal","68.530"
"CA-2016-152457","Normal","68.52"
"CA-2017-153080","Normal","68.46"
"CA-2016-125724","Normal","68.432"
"CA-2017-148642","Normal","68.416"
"CA-2015-162166","Normal","68.28"
"US-2014-103905","Normal","68.204"
"CA-2016-129196","Normal","68.112"
"CA-2015-135510","Normal","67.96"
"US-2017-152898","Normal","67.9"
"CA-2017-147767","Normal","67.86"
"US-2017-152569","Normal","67.824"
"CA-2017-125101","Normal","67.78"
"US-2014-155817","Normal","67.760"
"CA-2016-164350","Normal","67.56"
"CA-2014-133305","Normal","67.40"
"CA-2017-102967","Normal","67.4"
"CA-2016-146423","Normal","67.32"
"CA-2017-115651","Normal","67.304"
"US-2014-147774","Normal","67.194"
"CA-2014-141173","Normal","67.15"
"US-2016-117387","Normal","67.136"
"CA-2014-141110","Normal","67.112"
"CA-2016-146682","Normal","67"
"CA-2016-139934","Normal","66.976"
"CA-2016-149916","Normal","66.92"
"CA-2016-169194","Normal","66.8"
"CA-2014-121286","Normal","66.616"
"CA-2015-147102","Normal","66.36"
"CA-2016-168536","Normal","66.3"
"CA-2014-138436","Normal","66.3"
"CA-2016-169971","Normal","66.288"
"US-2017-116701","Normal","66.284"
"US-2016-118780","Normal","66.17"
"CA-2014-124513","Normal","66.03"
"CA-2017-123981","Normal","65.99"
"CA-2014-104402","Normal","65.97"
"CA-2016-167507","Normal","65.944"
"CA-2015-158456","Normal","65.856"
"CA-2017-121160","Normal","65.840"
"CA-2014-168305","Normal","65.8"
"US-2014-150126","Normal","65.78"
"CA-2017-111262","Normal","65.728"
"US-2015-142020","Normal","65.72"
"CA-2017-168739","Normal","65.424"
"CA-2016-121034","Normal","65.120"
"CA-2017-132437","Normal","65.12"
"CA-2016-140417","Normal","65.070"
"CA-2016-125850","Normal","65.05"
"CA-2017-157350","Normal","64.96"
"US-2014-169390","Normal","64.96"
"CA-2014-123477","Normal","64.864"
"US-2016-128293","Normal","64.784"
"CA-2017-127516","Normal","64.784"
"CA-2015-121699","Normal","64.75"
"CA-2015-133396","Normal","64.68"
"CA-2016-149965","Normal","64.59"
"CA-2017-156272","Normal","64.384"
"CA-2017-156363","Normal","64.38"
"CA-2016-145709","Normal","64.248"
"CA-2014-133704","Normal","64.152"
"US-2015-144771","Normal","64.072"
"CA-2015-139850","Normal","64.032"
"US-2014-120175","Normal","64.02"
"CA-2016-166653","Normal","63.968"
"CA-2017-158344","Normal","63.96"
"CA-2014-103702","Normal","63.924"
"US-2016-117037","Normal","63.922"
"CA-2017-117821","Normal","63.92"
"CA-2014-150301","Normal","63.882"
"CA-2016-100153","Normal","63.88"
"CA-2017-157672","Normal","63.824"
"US-2017-160759","Normal","63.686"
"CA-2016-118255","Normal","63.44"
"CA-2014-169257","Normal","63.381"
"CA-2017-101798","Normal","63.34"
"US-2017-101721","Normal","63.312"
"CA-2014-143168","Normal","63.304"
"US-2016-147340","Normal","63.2"
"CA-2015-156510","Normal","63.14"
"CA-2014-162866","Normal","62.968"
"CA-2017-151911","Normal","62.96"
"CA-2014-141005","Normal","62.94"
"CA-2017-165603","Normal","62.92"
"CA-2014-115357","Normal","62.91"
"CA-2016-127194","Normal","62.82"
"CA-2014-149055","Normal","62.808"
"CA-2015-145485","Normal","62.8"
"US-2016-135209","Normal","62.752"
"CA-2017-131303","Normal","62.65"
"CA-2015-125066","Normal","62.46"
"US-2017-132220","Normal","62.352"
"CA-2014-103590","Normal","62.28"
"CA-2014-156342","Normal","62.016"
"US-2016-162026","Normal","61.96"
"CA-2015-115847","Normal","61.96"
"CA-2014-149524","Normal","61.96"
"CA-2017-155824","Normal","61.876"
"CA-2015-132507","Normal","61.792"
"CA-2016-103947","Normal","61.704"
"CA-2015-154970","Normal","61.584"
"CA-2017-152660","Normal","61.568"
"US-2017-156356","Normal","61.486"
"CA-2015-168760","Normal","61.44"
"CA-2017-141481","Normal","61.44"
"CA-2016-134376","Normal","61.44"
"CA-2016-149671","Normal","61.38"
"CA-2017-101483","Normal","61.216"
"CA-2016-108630","Normal","61.12"
"CA-2016-105753","Normal","61.1"
"CA-2015-127019","Normal","60.984"
"CA-2015-131758","Normal","60.87"
"CA-2015-149517","Normal","60.84"
"CA-2017-113208","Normal","60.84"
"CA-2016-118913","Normal","60.81"
"CA-2017-142125","Normal","60.72"
"CA-2016-120005","Normal","60.63"
"CA-2017-145772","Normal","60.622"
"CA-2016-156573","Normal","60.485"
"US-2016-132577","Normal","60.440"
"CA-2014-104773","Normal","60.416"
"CA-2017-119389","Normal","60.312"
"CA-2014-133424","Normal","60.24"
"US-2014-157847","Normal","60.208"
"CA-2016-149685","Normal","60.144"
"CA-2017-146031","Normal","60.12"
"CA-2014-141838","Normal","60.080"
"CA-2016-113656","Normal","59.99"
"US-2016-119298","Normal","59.98"
"CA-2016-164154","Normal","59.948"
"CA-2014-101462","Normal","59.92"
"US-2017-108014","Normal","59.913"
"CA-2015-114468","Normal","59.848"
"CA-2017-103065","Normal","59.824"
"CA-2017-129910","Normal","59.76"
"CA-2016-121601","Normal","59.752"
"CA-2014-124807","Normal","59.696"
"CA-2017-143665","Normal","59.62"
"CA-2016-120082","Normal","59.52"
"CA-2015-130218","Normal","59.48"
"CA-2017-167668","Normal","59.2"
"CA-2017-101049","Normal","59.176"
"US-2014-158057","Normal","59.109"
"CA-2016-106397","Normal","58.94"
"CA-2015-153325","Normal","58.72"
"CA-2016-107615","Normal","58.58"
"CA-2017-100748","Normal","58.48"
"US-2016-131674","Normal","58.416"
"CA-2016-133872","Normal","58.400"
"CA-2015-112319","Normal","58.32"
"CA-2014-131051","Normal","58.2"
"CA-2015-168459","Normal","58.050"
"CA-2017-121216","Normal","57.984"
"CA-2014-120775","Normal","57.908"
"CA-2016-116379","Normal","57.584"
"CA-2016-144400","Normal","57.576"
"CA-2017-133207","Normal","57.568"
"CA-2017-134838","Normal","57.51"
"CA-2015-104493","Normal","57.504"
"US-2014-107699","Normal","57.42"
"CA-2015-139962","Normal","57.32"
"CA-2014-152345","Normal","57.266"
"CA-2016-157000","Normal","57.240"
"CA-2017-162033","Normal","57.01"
"US-2017-169488","Normal","56.86"
"CA-2016-101448","Normal","56.82"
"CA-2015-167374","Normal","56.808"
"US-2017-157224","Normal","56.7"
"CA-2014-103219","Normal","56.52"
"CA-2017-131016","Normal","56.512"
"US-2016-140809","Normal","56.45"
"US-2014-163146","Normal","56.4"
"CA-2015-154340","Normal","56.3"
"CA-2015-115693","Normal","56.3"
"CA-2017-101182","Normal","56.136"
"CA-2016-162110","Normal","55.992"
"CA-2015-104115","Normal","55.984"
"CA-2016-163398","Normal","55.972"
"US-2014-150532","Normal","55.92"
"CA-2017-133074","Normal","55.86"
"US-2014-137680","Normal","55.672"
"CA-2017-102729","Normal","55.616"
"CA-2014-167164","Normal","55.5"
"CA-2017-118542","Normal","55.488"
"CA-2015-154144","Normal","55.48"
"CA-2014-113887","Normal","55.48"
"CA-2015-119907","Normal","55.424"
"CA-2016-149111","Normal","55.416"
"CA-2016-112893","Normal","55.36"
"CA-2017-157420","Normal","55.176"
"CA-2016-141887","Normal","54.992"
"CA-2016-111143","Normal","54.96"
"CA-2017-104010","Normal","54.9"
"CA-2016-155565","Normal","54.9"
"CA-2017-102659","Normal","54.9"
"CA-2016-167416","Normal","54.9"
"CA-2017-124576","Normal","54.896"
"CA-2014-149020","Normal","54.83"
"CA-2017-121909","Normal","54.816"
"CA-2016-118969","Normal","54.792"
"CA-2017-156769","Normal","54.66"
"CA-2017-162929","Normal","54.64"
"CA-2016-163986","Normal","54.5"
"US-2016-146857","Normal","54.48"
"CA-2014-139542","Normal","54.474"
"CA-2015-103716","Normal","54.45"
"CA-2015-119697","Normal","54.384"
"US-2017-112613","Normal","54.368"
"US-2017-145597","Normal","54.336"
"CA-2017-117261","Normal","54.32"
"US-2015-106873","Normal","54.240"
"CA-2014-154165","Normal","54.208"
"CA-2015-155586","Normal","54.17"
"CA-2017-130967","Normal","53.982"
"CA-2014-126522","Normal","53.94"
"CA-2017-146493","Normal","53.9"
"CA-2014-135090","Normal","53.82"
"CA-2017-132584","Normal","53.72"
"CA-2016-107216","Normal","53.70"
"CA-2016-115588","Normal","53.696"
"CA-2014-157644","Normal","53.67"
"CA-2016-130778","Normal","53.49"
"CA-2016-132094","Normal","53.456"
"CA-2016-102932","Normal","53.37"
"CA-2014-142965","Normal","53.344"
"CA-2015-122168","Normal","53.28"
"CA-2016-148908","Normal","53.248"
"CA-2015-110093","Normal","53.232"
"CA-2015-106208","Normal","53.088"
"CA-2015-145828","Normal","53.04"
"CA-2015-167745","Normal","52.98"
"CA-2014-122588","Normal","52.96"
"CA-2017-114804","Normal","52.792"
"CA-2017-111759","Normal","52.76"
"CA-2014-115133","Normal","52.752"
"CA-2017-121818","Normal","52.696"
"US-2014-117170","Normal","52.608"
"CA-2015-111017","Normal","52.59"
"CA-2017-105130","Normal","52.496"
"US-2017-114657","Normal","52.44"
"CA-2016-112389","Normal","52.41"
"CA-2017-132185","Normal","52.344"
"CA-2015-157343","Normal","52.248"
"CA-2015-111297","Normal","52.2"
"CA-2016-124016","Normal","52.153"
"CA-2016-121958","Normal","52.136"
"CA-2016-149195","Normal","52.096"
"CA-2014-132227","Normal","52.064"
"CA-2017-146920","Normal","52.064"
"CA-2017-102099","Normal","51.99"
"CA-2015-154200","Normal","51.98"
"CA-2015-138492","Normal","51.968"
"CA-2015-106565","Normal","51.84"
"US-2016-126844","Normal","51.712"
"CA-2015-149566","Normal","51.6"
"CA-2015-111073","Normal","51.588"
"CA-2015-132906","Normal","51.52"
"CA-2015-119102","Normal","51.45"
"US-2017-126053","Normal","51.41"
"CA-2017-157833","Normal","51.312"
"CA-2016-119123","Normal","51.184"
"US-2014-115987","Normal","51.184"
"CA-2017-148138","Normal","51.168"
"CA-2015-120439","Normal","51.072"
"CA-2014-135755","Normal","51.072"
"US-2014-107993","Normal","51.016"
"CA-2017-138163","Normal","50.94"
"CA-2015-161830","Normal","50.912"
"CA-2015-112014","Normal","50.8"
"CA-2016-119018","Normal","50.768"
"CA-2016-165827","Normal","50.496"
"CA-2015-162761","Normal","50.462"
"CA-2017-165757","Normal","50.415"
"CA-2017-144883","Normal","50.4"
"CA-2017-112473","Normal","50.136"
"CA-2016-135594","Normal","50.12"
"CA-2015-132080","Normal","50.112"
"CA-2017-142328","Normal","50.04"
"CA-2015-111458","Normal","50"
"CA-2015-126347","Normal","50"
"CA-2014-132500","Normal","49.98"
"CA-2017-102414","Normal","49.896"
"US-2014-163797","Normal","49.792"
"CA-2017-109757","Normal","49.704"
"CA-2017-100160","Normal","49.688"
"CA-2014-169033","Normal","49.65"
"CA-2014-151078","Normal","49.632"
"CA-2017-114370","Normal","49.616"
"CA-2014-154837","Normal","49.568"
"CA-2014-127383","Normal","49.568"
"US-2017-151127","Normal","49.56"
"CA-2016-118500","Normal","49.5"
"CA-2016-131576","Normal","49.44"
"US-2014-158400","Normal","49.408"
"CA-2015-151841","Normal","49.40"
"US-2017-146822","Normal","49.12"
"CA-2017-147564","Normal","49.12"
"CA-2015-129770","Normal","49.12"
"CA-2017-136672","Normal","49.08"
"CA-2016-158806","Normal","48.996"
"CA-2014-102008","Normal","48.94"
"CA-2014-111857","Normal","48.91"
"CA-2017-110212","Normal","48.9"
"CA-2017-107503","Normal","48.896"
"CA-2017-163209","Normal","48.88"
"CA-2017-155159","Normal","48.87"
"CA-2017-100601","Normal","48.86"
"CA-2015-110632","Normal","48.84"
"CA-2015-155635","Normal","48.81"
"CA-2017-133641","Normal","48.69"
"CA-2015-123456","Normal","48.632"
"CA-2015-166492","Normal","48.50"
"CA-2014-129574","Normal","48.4"
"CA-2014-165477","Normal","48.36"
"CA-2016-132143","Normal","48.16"
"CA-2017-128699","Normal","47.992"
"CA-2017-149181","Normal","47.992"
"CA-2015-151043","Normal","47.984"
"CA-2017-118367","Normal","47.98"
"CA-2015-165414","Normal","47.976"
"CA-2017-169901","Normal","47.976"
"US-2016-163538","Normal","47.97"
"US-2015-163685","Normal","47.968"
"CA-2017-164917","Normal","47.96"
"CA-2015-100888","Normal","47.952"
"US-2017-129441","Normal","47.94"
"CA-2017-124940","Normal","47.904"
"CA-2014-133634","Normal","47.79"
"CA-2014-156006","Normal","47.79"
"CA-2014-107524","Normal","47.76"
"CA-2017-100811","Normal","47.744"
"CA-2015-122623","Normal","47.516"
"US-2014-149034","Normal","47.496"
"US-2015-117184","Normal","47.368"
"CA-2017-167871","Normal","47.328"
"CA-2014-111934","Normal","47.32"
"CA-2014-116757","Normal","47.232"
"US-2017-141852","Normal","47.12"
"CA-2017-164364","Normal","47.10"
"CA-2017-160983","Normal","46.96"
"CA-2015-145457","Normal","46.9"
"CA-2014-150329","Normal","46.872"
"CA-2014-139017","Normal","46.864"
"CA-2014-117709","Normal","46.8"
"CA-2016-165015","Normal","46.72"
"US-2014-157021","Normal","46.688"
"CA-2015-144043","Normal","46.688"
"CA-2015-169572","Normal","46.62"
"CA-2016-113096","Normal","46.53"
"CA-2016-155383","Normal","46.53"
"CA-2017-151183","Normal","46.36"
"CA-2016-148593","Normal","46.35"
"CA-2015-143238","Normal","46.32"
"CA-2017-107720","Normal","46.26"
"CA-2014-107153","Normal","46.26"
"CA-2017-148145","Normal","46.2"
"CA-2015-119634","Normal","46.152"
"CA-2014-120544","Normal","46.088"
"CA-2017-116358","Normal","46.02"
"CA-2016-161473","Normal","46.002"
"CA-2015-128083","Normal","45.976"
"CA-2016-116603","Normal","45.96"
"CA-2017-120327","Normal","45.92"
"CA-2017-132430","Normal","45.888"
"CA-2015-147879","Normal","45.68"
"CA-2017-155089","Normal","45.66"
"CA-2016-163384","Normal","45.616"
"CA-2015-151470","Normal","45.584"
"CA-2016-114713","Normal","45.584"
"CA-2017-158722","Normal","45.528"
"CA-2015-109736","Normal","45.36"
"CA-2015-164497","Normal","45.28"
"CA-2014-160738","Normal","45.248"
"CA-2017-134306","Normal","45.08"
"CA-2015-142937","Normal","45.04"
"CA-2014-136742","Normal","44.91"
"CA-2016-134222","Normal","44.856"
"CA-2017-134880","Normal","44.784"
"US-2017-106705","Normal","44.75"
"CA-2015-130792","Normal","44.660"
"CA-2015-156440","Normal","44.46"
"CA-2017-166849","Normal","44.4"
"CA-2016-122322","Normal","44.4"
"CA-2014-163650","Normal","44.34"
"CA-2016-152534","Normal","44.04"
"CA-2016-155488","Normal","44.02"
"US-2016-131114","Normal","43.964"
"CA-2017-115322","Normal","43.92"
"US-2017-100482","Normal","43.888"
"CA-2017-129833","Normal","43.85"
"US-2017-116505","Normal","43.8"
"CA-2014-120950","Normal","43.68"
"CA-2015-119214","Normal","43.66"
"CA-2016-139409","Normal","43.6"
"US-2017-110989","Normal","43.5"
"CA-2016-100468","Normal","43.46"
"US-2017-144582","Normal","43.372"
"CA-2014-111899","Normal","43.312"
"CA-2014-141607","Normal","43.31"
"CA-2014-137351","Normal","43.176"
"CA-2015-144722","Normal","43.13"
"CA-2015-143882","Normal","43.056"
"CA-2014-148950","Normal","43.016"
"CA-2015-105158","Normal","43.00"
"CA-2017-118360","Normal","42.93"
"CA-2017-107909","Normal","42.91"
"CA-2017-151596","Normal","42.76"
"CA-2016-134348","Normal","42.622"
"US-2017-122637","Normal","42.616"
"CA-2015-103072","Normal","42.32"
"CA-2017-168403","Normal","42.280"
"CA-2016-128811","Normal","42.244"
"CA-2014-155390","Normal","42.208"
"CA-2016-112578","Normal","41.99"
"CA-2015-119508","Normal","41.98"
"CA-2017-146780","Normal","41.96"
"CA-2017-169012","Normal","41.91"
"CA-2016-133802","Normal","41.904"
"CA-2015-125395","Normal","41.9"
"CA-2016-137736","Normal","41.86"
"CA-2015-110324","Normal","41.62"
"CA-2016-137393","Normal","41.6"
"CA-2016-137204","Normal","41.568"
"US-2015-107349","Normal","41.568"
"US-2016-132423","Normal","41.528"
"CA-2017-107797","Normal","41.472"
"CA-2017-125752","Normal","41.424"
"CA-2017-103506","Normal","41.4"
"CA-2015-105599","Normal","41.374"
"CA-2017-143329","Normal","41.37"
"CA-2016-161095","Normal","41.320"
"CA-2017-149468","Normal","41.28"
"CA-2017-109099","Normal","40.99"
"CA-2015-163090","Normal","40.92"
"CA-2016-139689","Normal","40.896"
"CA-2016-161781","Normal","40.88"
"CA-2017-126123","Normal","40.852"
"CA-2014-118192","Normal","40.846"
"US-2017-101518","Normal","40.776"
"US-2017-138086","Normal","40.74"
"CA-2015-145415","Normal","40.74"
"CA-2016-145842","Normal","40.74"
"CA-2016-159989","Normal","40.68"
"CA-2017-113075","Normal","40.68"
"CA-2016-146010","Normal","40.635"
"CA-2014-135405","Normal","40.544"
"CA-2014-166457","Normal","40.54"
"CA-2016-113082","Normal","40.48"
"CA-2014-143637","Normal","40.48"
"CA-2017-152786","Normal","40.41"
"CA-2017-137344","Normal","40.29"
"CA-2017-125290","Normal","40.28"
"CA-2016-152632","Normal","40.2"
"CA-2017-136000","Normal","40.176"
"CA-2017-152485","Normal","40.096"
"CA-2014-102645","Normal","40.08"
"CA-2014-123925","Normal","40.05"
"US-2017-131583","Normal","40.032"
"CA-2016-138667","Normal","40"
"US-2016-122182","Normal","39.992"
"CA-2016-153353","Normal","39.99"
"CA-2017-169362","Normal","39.984"
"CA-2015-105508","Normal","39.98"
"CA-2015-145324","Normal","39.96"
"CA-2015-107020","Normal","39.92"
"US-2016-116400","Normal","39.92"
"CA-2017-169929","Normal","39.9"
"CA-2017-140781","Normal","39.816"
"US-2016-114230","Normal","39.808"
"CA-2017-131212","Normal","39.792"
